div_field_id,value,time_measured,fields_latitude,fields_longitude
2,21.9,2013-06-01 00:00:00,38.791442071510446,-75.192713109524774
2,21,2013-06-01 01:00:00,38.791442071510446,-75.192713109524774
2,21,2013-06-01 02:00:00,38.791442071510446,-75.192713109524774
2,21.1,2013-06-01 03:00:00,38.791442071510446,-75.192713109524774
2,20.6,2013-06-01 04:00:00,38.791442071510446,-75.192713109524774
2,20.3,2013-06-01 05:00:00,38.791442071510446,-75.192713109524774
2,20.2,2013-06-01 06:00:00,38.791442071510446,-75.192713109524774
2,21.1,2013-06-01 07:00:00,38.791442071510446,-75.192713109524774
2,23.2,2013-06-01 08:00:00,38.791442071510446,-75.192713109524774
2,25.4,2013-06-01 09:00:00,38.791442071510446,-75.192713109524774
2,27.5,2013-06-01 10:00:00,38.791442071510446,-75.192713109524774
2,29.1,2013-06-01 11:00:00,38.791442071510446,-75.192713109524774
2,30.1,2013-06-01 12:00:00,38.791442071510446,-75.192713109524774
2,30.4,2013-06-01 13:00:00,38.791442071510446,-75.192713109524774
2,31.3,2013-06-01 14:00:00,38.791442071510446,-75.192713109524774
2,31.7,2013-06-01 15:00:00,38.791442071510446,-75.192713109524774
2,32,2013-06-01 16:00:00,38.791442071510446,-75.192713109524774
2,31.6,2013-06-01 17:00:00,38.791442071510446,-75.192713109524774
2,31.1,2013-06-01 18:00:00,38.791442071510446,-75.192713109524774
2,29.8,2013-06-01 19:00:00,38.791442071510446,-75.192713109524774
2,27.5,2013-06-01 20:00:00,38.791442071510446,-75.192713109524774
2,25.3,2013-06-01 21:00:00,38.791442071510446,-75.192713109524774
2,24.2,2013-06-01 22:00:00,38.791442071510446,-75.192713109524774
2,23.6,2013-06-01 23:00:00,38.791442071510446,-75.192713109524774
2,23,2013-06-02 00:00:00,38.791442071510446,-75.192713109524774
2,23,2013-06-02 01:00:00,38.791442071510446,-75.192713109524774
2,23.1,2013-06-02 02:00:00,38.791442071510446,-75.192713109524774
2,22.6,2013-06-02 03:00:00,38.791442071510446,-75.192713109524774
2,22.1,2013-06-02 04:00:00,38.791442071510446,-75.192713109524774
2,22.2,2013-06-02 05:00:00,38.791442071510446,-75.192713109524774
2,22.3,2013-06-02 06:00:00,38.791442071510446,-75.192713109524774
2,22.6,2013-06-02 07:00:00,38.791442071510446,-75.192713109524774
2,24,2013-06-02 08:00:00,38.791442071510446,-75.192713109524774
2,25.8,2013-06-02 09:00:00,38.791442071510446,-75.192713109524774
2,27.3,2013-06-02 10:00:00,38.791442071510446,-75.192713109524774
2,28.6,2013-06-02 11:00:00,38.791442071510446,-75.192713109524774
2,29.9,2013-06-02 12:00:00,38.791442071510446,-75.192713109524774
2,30.6,2013-06-02 13:00:00,38.791442071510446,-75.192713109524774
2,30.5,2013-06-02 14:00:00,38.791442071510446,-75.192713109524774
2,30.5,2013-06-02 15:00:00,38.791442071510446,-75.192713109524774
2,30.4,2013-06-02 16:00:00,38.791442071510446,-75.192713109524774
2,29.9,2013-06-02 17:00:00,38.791442071510446,-75.192713109524774
2,29.1,2013-06-02 18:00:00,38.791442071510446,-75.192713109524774
2,28.4,2013-06-02 19:00:00,38.791442071510446,-75.192713109524774
2,27.7,2013-06-02 20:00:00,38.791442071510446,-75.192713109524774
2,25.8,2013-06-02 21:00:00,38.791442071510446,-75.192713109524774
2,24.7,2013-06-02 22:00:00,38.791442071510446,-75.192713109524774
2,21.8,2013-06-02 23:00:00,38.791442071510446,-75.192713109524774
2,21,2013-06-03 00:00:00,38.791442071510446,-75.192713109524774
2,20.8,2013-06-03 01:00:00,38.791442071510446,-75.192713109524774
2,20.9,2013-06-03 02:00:00,38.791442071510446,-75.192713109524774
2,20.8,2013-06-03 03:00:00,38.791442071510446,-75.192713109524774
2,20.7,2013-06-03 04:00:00,38.791442071510446,-75.192713109524774
2,20.5,2013-06-03 05:00:00,38.791442071510446,-75.192713109524774
2,20.5,2013-06-03 06:00:00,38.791442071510446,-75.192713109524774
2,20.5,2013-06-03 07:00:00,38.791442071510446,-75.192713109524774
2,20.9,2013-06-03 08:00:00,38.791442071510446,-75.192713109524774
2,20.8,2013-06-03 09:00:00,38.791442071510446,-75.192713109524774
2,20.1,2013-06-03 10:00:00,38.791442071510446,-75.192713109524774
2,20.8,2013-06-03 11:00:00,38.791442071510446,-75.192713109524774
2,22,2013-06-03 12:00:00,38.791442071510446,-75.192713109524774
2,22.9,2013-06-03 13:00:00,38.791442071510446,-75.192713109524774
2,21.8,2013-06-03 14:00:00,38.791442071510446,-75.192713109524774
2,22,2013-06-03 15:00:00,38.791442071510446,-75.192713109524774
2,22.2,2013-06-03 16:00:00,38.791442071510446,-75.192713109524774
2,22.4,2013-06-03 17:00:00,38.791442071510446,-75.192713109524774
2,22.5,2013-06-03 18:00:00,38.791442071510446,-75.192713109524774
2,22.5,2013-06-03 19:00:00,38.791442071510446,-75.192713109524774
2,22.3,2013-06-03 20:00:00,38.791442071510446,-75.192713109524774
2,21.7,2013-06-03 21:00:00,38.791442071510446,-75.192713109524774
2,20.6,2013-06-03 22:00:00,38.791442071510446,-75.192713109524774
2,19.7,2013-06-03 23:00:00,38.791442071510446,-75.192713109524774
2,19.5,2013-06-04 00:00:00,38.791442071510446,-75.192713109524774
2,19.4,2013-06-04 01:00:00,38.791442071510446,-75.192713109524774
2,19.4,2013-06-04 02:00:00,38.791442071510446,-75.192713109524774
2,19.4,2013-06-04 03:00:00,38.791442071510446,-75.192713109524774
2,19.2,2013-06-04 04:00:00,38.791442071510446,-75.192713109524774
2,18.3,2013-06-04 05:00:00,38.791442071510446,-75.192713109524774
2,17.9,2013-06-04 06:00:00,38.791442071510446,-75.192713109524774
2,17.7,2013-06-04 07:00:00,38.791442071510446,-75.192713109524774
2,18.1,2013-06-04 08:00:00,38.791442071510446,-75.192713109524774
2,18.3,2013-06-04 09:00:00,38.791442071510446,-75.192713109524774
2,18.3,2013-06-04 10:00:00,38.791442071510446,-75.192713109524774
2,18.8,2013-06-04 11:00:00,38.791442071510446,-75.192713109524774
2,19.4,2013-06-04 12:00:00,38.791442071510446,-75.192713109524774
2,20.4,2013-06-04 13:00:00,38.791442071510446,-75.192713109524774
2,21.6,2013-06-04 14:00:00,38.791442071510446,-75.192713109524774
2,22.9,2013-06-04 15:00:00,38.791442071510446,-75.192713109524774
2,23.5,2013-06-04 16:00:00,38.791442071510446,-75.192713109524774
2,22.6,2013-06-04 17:00:00,38.791442071510446,-75.192713109524774
2,22.6,2013-06-04 18:00:00,38.791442071510446,-75.192713109524774
2,22.1,2013-06-04 19:00:00,38.791442071510446,-75.192713109524774
2,21.2,2013-06-04 20:00:00,38.791442071510446,-75.192713109524774
2,17.9,2013-06-04 21:00:00,38.791442071510446,-75.192713109524774
2,16.2,2013-06-04 22:00:00,38.791442071510446,-75.192713109524774
2,15.2,2013-06-04 23:00:00,38.791442071510446,-75.192713109524774
2,13.9,2013-06-05 00:00:00,38.791442071510446,-75.192713109524774
2,13.3,2013-06-05 01:00:00,38.791442071510446,-75.192713109524774
2,12.8,2013-06-05 02:00:00,38.791442071510446,-75.192713109524774
2,12.5,2013-06-05 03:00:00,38.791442071510446,-75.192713109524774
2,12.3,2013-06-05 04:00:00,38.791442071510446,-75.192713109524774
2,11.9,2013-06-05 05:00:00,38.791442071510446,-75.192713109524774
2,11.4,2013-06-05 06:00:00,38.791442071510446,-75.192713109524774
2,12.4,2013-06-05 07:00:00,38.791442071510446,-75.192713109524774
2,16,2013-06-05 08:00:00,38.791442071510446,-75.192713109524774
2,18.8,2013-06-05 09:00:00,38.791442071510446,-75.192713109524774
2,20.7,2013-06-05 10:00:00,38.791442071510446,-75.192713109524774
2,21.6,2013-06-05 11:00:00,38.791442071510446,-75.192713109524774
