div_field_id,value,time_measured,fields_latitude,fields_longitude
2,80.8,2013-06-01 00:00:00,38.791442071510446,-75.192713109524774
2,83.2,2013-06-01 01:00:00,38.791442071510446,-75.192713109524774
2,84.3,2013-06-01 02:00:00,38.791442071510446,-75.192713109524774
2,86.6,2013-06-01 03:00:00,38.791442071510446,-75.192713109524774
2,90.0,2013-06-01 04:00:00,38.791442071510446,-75.192713109524774
2,92.5,2013-06-01 05:00:00,38.791442071510446,-75.192713109524774
2,93.1,2013-06-01 06:00:00,38.791442071510446,-75.192713109524774
2,92.0,2013-06-01 07:00:00,38.791442071510446,-75.192713109524774
2,84.7,2013-06-01 08:00:00,38.791442071510446,-75.192713109524774
2,75.0,2013-06-01 09:00:00,38.791442071510446,-75.192713109524774
2,66.5,2013-06-01 10:00:00,38.791442071510446,-75.192713109524774
2,59.0,2013-06-01 11:00:00,38.791442071510446,-75.192713109524774
2,52.4,2013-06-01 12:00:00,38.791442071510446,-75.192713109524774
2,49.3,2013-06-01 13:00:00,38.791442071510446,-75.192713109524774
2,46.0,2013-06-01 14:00:00,38.791442071510446,-75.192713109524774
2,44.4,2013-06-01 15:00:00,38.791442071510446,-75.192713109524774
2,43.2,2013-06-01 16:00:00,38.791442071510446,-75.192713109524774
2,46.3,2013-06-01 17:00:00,38.791442071510446,-75.192713109524774
2,49.6,2013-06-01 18:00:00,38.791442071510446,-75.192713109524774
2,58.0,2013-06-01 19:00:00,38.791442071510446,-75.192713109524774
2,65.2,2013-06-01 20:00:00,38.791442071510446,-75.192713109524774
2,70.0,2013-06-01 21:00:00,38.791442071510446,-75.192713109524774
2,72.7,2013-06-01 22:00:00,38.791442071510446,-75.192713109524774
2,75.7,2013-06-01 23:00:00,38.791442071510446,-75.192713109524774
2,80.5,2013-06-02 00:00:00,38.791442071510446,-75.192713109524774
2,82.0,2013-06-02 01:00:00,38.791442071510446,-75.192713109524774
2,82.4,2013-06-02 02:00:00,38.791442071510446,-75.192713109524774
2,84.0,2013-06-02 03:00:00,38.791442071510446,-75.192713109524774
2,85.6,2013-06-02 04:00:00,38.791442071510446,-75.192713109524774
2,84.9,2013-06-02 05:00:00,38.791442071510446,-75.192713109524774
2,83.4,2013-06-02 06:00:00,38.791442071510446,-75.192713109524774
2,81.8,2013-06-02 07:00:00,38.791442071510446,-75.192713109524774
2,75.3,2013-06-02 08:00:00,38.791442071510446,-75.192713109524774
2,67.7,2013-06-02 09:00:00,38.791442071510446,-75.192713109524774
2,61.7,2013-06-02 10:00:00,38.791442071510446,-75.192713109524774
2,56.3,2013-06-02 11:00:00,38.791442071510446,-75.192713109524774
2,52.1,2013-06-02 12:00:00,38.791442071510446,-75.192713109524774
2,49.5,2013-06-02 13:00:00,38.791442071510446,-75.192713109524774
2,50.2,2013-06-02 14:00:00,38.791442071510446,-75.192713109524774
2,50.4,2013-06-02 15:00:00,38.791442071510446,-75.192713109524774
2,50.9,2013-06-02 16:00:00,38.791442071510446,-75.192713109524774
2,51.7,2013-06-02 17:00:00,38.791442071510446,-75.192713109524774
2,52.3,2013-06-02 18:00:00,38.791442071510446,-75.192713109524774
2,53.7,2013-06-02 19:00:00,38.791442071510446,-75.192713109524774
2,56.1,2013-06-02 20:00:00,38.791442071510446,-75.192713109524774
2,65.4,2013-06-02 21:00:00,38.791442071510446,-75.192713109524774
2,72.8,2013-06-02 22:00:00,38.791442071510446,-75.192713109524774
2,92.4,2013-06-02 23:00:00,38.791442071510446,-75.192713109524774
2,93.8,2013-06-03 00:00:00,38.791442071510446,-75.192713109524774
2,94.8,2013-06-03 01:00:00,38.791442071510446,-75.192713109524774
2,95.1,2013-06-03 02:00:00,38.791442071510446,-75.192713109524774
2,96.1,2013-06-03 03:00:00,38.791442071510446,-75.192713109524774
2,96.1,2013-06-03 04:00:00,38.791442071510446,-75.192713109524774
2,97.0,2013-06-03 05:00:00,38.791442071510446,-75.192713109524774
2,97.1,2013-06-03 06:00:00,38.791442071510446,-75.192713109524774
2,97.1,2013-06-03 07:00:00,38.791442071510446,-75.192713109524774
2,97.0,2013-06-03 08:00:00,38.791442071510446,-75.192713109524774
2,97.0,2013-06-03 09:00:00,38.791442071510446,-75.192713109524774
2,97.7,2013-06-03 10:00:00,38.791442071510446,-75.192713109524774
2,98.1,2013-06-03 11:00:00,38.791442071510446,-75.192713109524774
2,97.4,2013-06-03 12:00:00,38.791442071510446,-75.192713109524774
2,93.8,2013-06-03 13:00:00,38.791442071510446,-75.192713109524774
2,95.1,2013-06-03 14:00:00,38.791442071510446,-75.192713109524774
2,95.5,2013-06-03 15:00:00,38.791442071510446,-75.192713109524774
2,95.3,2013-06-03 16:00:00,38.791442071510446,-75.192713109524774
2,94.3,2013-06-03 17:00:00,38.791442071510446,-75.192713109524774
2,92.9,2013-06-03 18:00:00,38.791442071510446,-75.192713109524774
2,92.6,2013-06-03 19:00:00,38.791442071510446,-75.192713109524774
2,93.0,2013-06-03 20:00:00,38.791442071510446,-75.192713109524774
2,92.9,2013-06-03 21:00:00,38.791442071510446,-75.192713109524774
2,88.3,2013-06-03 22:00:00,38.791442071510446,-75.192713109524774
2,93.5,2013-06-03 23:00:00,38.791442071510446,-75.192713109524774
2,93.6,2013-06-04 00:00:00,38.791442071510446,-75.192713109524774
2,92.2,2013-06-04 01:00:00,38.791442071510446,-75.192713109524774
2,91.9,2013-06-04 02:00:00,38.791442071510446,-75.192713109524774
2,89.1,2013-06-04 03:00:00,38.791442071510446,-75.192713109524774
2,81.2,2013-06-04 04:00:00,38.791442071510446,-75.192713109524774
2,81.9,2013-06-04 05:00:00,38.791442071510446,-75.192713109524774
2,80.5,2013-06-04 06:00:00,38.791442071510446,-75.192713109524774
2,69.9,2013-06-04 07:00:00,38.791442071510446,-75.192713109524774
2,66.1,2013-06-04 08:00:00,38.791442071510446,-75.192713109524774
2,60.8,2013-06-04 09:00:00,38.791442071510446,-75.192713109524774
2,56.7,2013-06-04 10:00:00,38.791442071510446,-75.192713109524774
2,52.1,2013-06-04 11:00:00,38.791442071510446,-75.192713109524774
2,51.7,2013-06-04 12:00:00,38.791442071510446,-75.192713109524774
2,50.2,2013-06-04 13:00:00,38.791442071510446,-75.192713109524774
2,47.1,2013-06-04 14:00:00,38.791442071510446,-75.192713109524774
2,41.4,2013-06-04 15:00:00,38.791442071510446,-75.192713109524774
2,41.8,2013-06-04 16:00:00,38.791442071510446,-75.192713109524774
2,50.1,2013-06-04 17:00:00,38.791442071510446,-75.192713109524774
2,49.8,2013-06-04 18:00:00,38.791442071510446,-75.192713109524774
2,51.4,2013-06-04 19:00:00,38.791442071510446,-75.192713109524774
2,55.8,2013-06-04 20:00:00,38.791442071510446,-75.192713109524774
2,75.7,2013-06-04 21:00:00,38.791442071510446,-75.192713109524774
2,81.0,2013-06-04 22:00:00,38.791442071510446,-75.192713109524774
2,79.8,2013-06-04 23:00:00,38.791442071510446,-75.192713109524774
2,87.0,2013-06-05 00:00:00,38.791442071510446,-75.192713109524774
2,87.7,2013-06-05 01:00:00,38.791442071510446,-75.192713109524774
2,87.4,2013-06-05 02:00:00,38.791442071510446,-75.192713109524774
2,90.6,2013-06-05 03:00:00,38.791442071510446,-75.192713109524774
2,92.8,2013-06-05 04:00:00,38.791442071510446,-75.192713109524774
2,94.4,2013-06-05 05:00:00,38.791442071510446,-75.192713109524774
2,95.4,2013-06-05 06:00:00,38.791442071510446,-75.192713109524774
2,96.0,2013-06-05 07:00:00,38.791442071510446,-75.192713109524774
2,86.6,2013-06-05 08:00:00,38.791442071510446,-75.192713109524774
2,70.1,2013-06-05 09:00:00,38.791442071510446,-75.192713109524774
2,54.5,2013-06-05 10:00:00,38.791442071510446,-75.192713109524774
2,47.2,2013-06-05 11:00:00,38.791442071510446,-75.192713109524774
2,43.3,2013-06-05 12:00:00,38.791442071510446,-75.192713109524774
2,43.9,2013-06-05 13:00:00,38.791442071510446,-75.192713109524774
2,42.8,2013-06-05 14:00:00,38.791442071510446,-75.192713109524774
2,45.9,2013-06-05 15:00:00,38.791442071510446,-75.192713109524774
2,45.3,2013-06-05 16:00:00,38.791442071510446,-75.192713109524774
2,49.7,2013-06-05 17:00:00,38.791442071510446,-75.192713109524774
2,48.3,2013-06-05 18:00:00,38.791442071510446,-75.192713109524774
2,60.2,2013-06-05 19:00:00,38.791442071510446,-75.192713109524774
2,65.8,2013-06-05 20:00:00,38.791442071510446,-75.192713109524774
2,73.6,2013-06-05 21:00:00,38.791442071510446,-75.192713109524774
